Iterations	Score	Mean Score	Max Snake Lengths	Nb Turns
178	-45	48	3	10
179	-30	47	3	7
180	-510	44	3	103
181	-25	44	3	6
182	-55	43	3	12
183	370	45	4	28
184	370	47	4	28
185	-70	46	3	15
186	-30	46	3	7
187	940	50	5	15
188	-15	50	3	4
189	385	52	4	25
190	-5	51	3	2
191	-25	51	3	6
192	0	51	3	1
193	400	53	4	22
194	-65	52	3	14
195	-65	51	3	14
196	-20	51	3	5
197	-45	51	3	10
198	875	55	5	28
199	410	56	4	20
200	390	58	4	24
201	310	59	4	40
202	1855	68	7	34
203	-65	68	3	14
204	845	71	5	34
205	-85	71	3	18
206	0	70	3	1
207	2780	83	9	51
208	-80	82	3	17
209	1955	91	7	14
210	-25	91	3	6
211	860	94	5	31
212	-60	94	3	13
213	1555	101	7	94
214	-215	99	3	44
215	820	102	5	39
216	-15	102	3	4
217	-10	101	3	3
218	-170	100	3	35
219	665	103	5	70
220	-145	102	3	30
221	470	103	4	8
222	-50	103	3	11
223	380	104	4	26
224	-15	103	3	4
225	150	103	4	72
226	0	103	3	1
227	3260	117	10	56
228	445	118	4	13
229	1880	126	7	29
230	-395	124	3	80
231	720	126	5	59
232	-35	126	3	8
233	430	127	4	16
234	450	128	4	12
235	-390	126	3	79
236	-255	124	3	52
237	-90	124	3	19
238	475	125	4	7
239	-30	124	3	7
240	855	127	5	32
241	440	129	4	14
242	-20	128	3	5
243	3120	140	10	84
244	-5	140	3	2
245	-15	139	3	4
246	295	140	4	43
247	1250	144	6	54
248	80	144	4	86
249	1915	151	7	22
250	1430	156	7	119
251	595	158	5	84
252	-270	156	4	156
253	850	159	5	33
254	-140	158	4	130
255	3100	169	10	88
256	2015	176	8	105
