Iterations	Score	Mean Score	Max Snake Lengths	Nb Turns
0	302	302	5	7
1	0	151	3	1
2	0	100	3	1
3	-10	73	3	11
4	-2	58	3	3
5	0	48	3	1
6	-8	40	3	9
7	-1	35	3	2
8	142	47	4	10
9	-3	42	3	4
