Iterations	Score	Mean Score	Max Snake Lengths	Nb Turns
168	0	0	3	1
169	-40	0	3	9
170	-20	0	3	5
171	-5	-1	3	2
172	-180	-2	3	37
173	-85	-2	3	18
174	-50	-2	3	11
175	-20	-2	3	5
176	-15	-2	3	4
177	-5	-2	3	2
178	-50	-3	3	11
179	0	-3	3	1
180	-30	-3	3	7
181	-20	-3	3	5
182	465	0	4	9
183	-35	-1	3	8
184	-20	-1	3	5
185	-50	-1	3	11
186	-50	-1	3	11
187	-10	-1	3	3
188	0	-1	3	1
189	455	0	4	11
190	-60	0	3	13
191	0	0	3	1
192	-20	0	3	5
193	-15	0	3	4
194	-20	0	3	5
195	0	0	3	1
196	-40	0	3	11
197	0	0	3	1
198	-5	0	3	2
199	-15	0	3	4
200	0	0	3	1
201	-10	0	3	3
202	0	0	3	1
203	455	1	4	11
204	-10	1	3	3
205	-50	1	3	11
206	-10	1	3	3
207	-60	1	3	13
208	430	3	4	16
209	-20	3	3	5
210	-30	3	3	7
211	-50	2	3	11
212	-25	2	3	6
213	-20	2	3	5
214	460	4	4	10
215	500	6	4	2
216	-5	6	3	2
217	-55	6	3	12
218	-10	6	3	3
219	0	6	3	1
220	-30	6	3	7
221	0	6	3	1
222	-5	6	3	2
223	-25	6	3	6
224	0	6	3	1
225	-50	5	3	11
226	0	5	3	1
227	395	7	4	23
228	405	9	4	21
229	470	11	4	8
230	-10	11	3	3
231	0	11	3	1
232	-30	10	3	7
233	-40	10	3	9
234	-20	10	3	5
235	-10	10	3	3
236	0	10	3	1
237	465	12	4	9
238	350	13	4	32
239	0	13	3	1
240	-20	13	3	5
241	450	15	4	12
242	-10	15	3	3
243	-50	15	3	11
244	-20	14	3	5
245	-105	14	3	22
246	-60	14	3	13
247	-135	13	3	30
248	-10	13	3	3
249	-20	13	3	5
250	-30	13	3	7
251	420	14	4	18
252	-80	14	3	17
253	-10	14	3	3
254	-15	14	3	4
255	-35	13	3	8
256	-10	13	3	3
257	-45	13	3	10
258	375	15	4	27
259	-5	14	3	2
260	-65	14	3	14
261	0	14	3	1
262	-55	14	3	12
263	0	14	3	1
264	455	15	4	11
265	-5	15	3	2
266	-25	15	3	6
267	-35	15	3	8
268	-15	15	3	4
269	-15	15	3	4
270	-20	15	3	5
271	-25	15	3	6
272	-20	14	3	5
273	-35	14	3	8
274	405	16	4	21
275	-125	15	3	26
276	-10	15	3	3
277	0	15	3	1
278	-115	15	3	24
279	-35	14	3	8
280	-40	14	3	9
281	-5	14	3	2
282	-185	13	3	38
283	-30	13	3	7
284	-65	13	3	14
285	430	14	4	16
286	-60	14	3	13
287	-25	14	3	6
288	-15	14	3	4
289	0	14	3	1
290	-25	14	3	6
291	-30	14	3	7
292	-20	13	3	5
293	-5	13	3	2
294	-15	13	3	4
295	-85	13	3	18
296	-65	13	3	14
297	-25	13	3	6
298	-90	12	3	19
299	-45	12	3	10
300	0	12	3	1
301	0	12	3	1
302	-30	12	3	7
303	-60	12	3	13
304	-85	11	3	18
305	925	14	5	18
306	495	16	4	3
307	0	16	3	1
308	-60	15	3	13
309	0	15	3	1
310	930	18	5	17
311	0	18	3	1
312	-210	18	3	43
313	-135	17	3	28
314	-40	17	3	9
315	-160	16	3	33
316	-5	16	3	2
317	-190	16	3	39
318	-75	15	3	16
319	-40	15	3	9
320	-20	15	3	5
321	-55	15	3	12
322	-100	14	3	21
323	-15	14	3	4
324	500	16	4	2
325	-50	16	3	11
326	0	16	3	1
327	-20	16	3	5
328	400	17	4	24
329	-5	17	3	2
330	0	17	3	1
331	-30	16	3	7
332	-25	16	3	6
333	-5	16	3	2
334	0	16	3	1
335	-55	16	3	12
336	-45	16	3	10
337	-240	15	3	49
338	-5	15	3	2
339	-30	15	3	7
340	0	15	3	1
341	-105	14	3	22
342	-55	14	3	12
343	-15	14	3	4
344	-10	14	3	3
345	0	14	3	1
346	-25	14	3	6
347	-60	14	3	13
348	-230	13	3	49
349	-20	13	3	5
350	-30	13	3	7
351	-610	11	2	24
352	-85	11	3	18
353	945	13	5	14
354	465	15	4	9
355	-5	15	3	2
356	0	15	3	1
357	-10	14	3	3
358	-20	14	3	5
359	0	14	3	1
360	-25	14	3	6
361	405	15	4	21
362	0	15	3	1
363	-10	15	3	3
364	0	15	3	1
365	-20	15	3	5
366	875	17	5	28
367	-75	17	3	16
368	415	18	4	19
369	-50	18	3	11
370	0	18	3	1
371	-25	18	3	6
372	1410	22	6	22
373	-90	21	3	19
374	-15	21	3	4
375	-115	21	3	24
376	-140	20	3	29
377	-120	20	3	25
378	265	21	4	49
379	0	21	3	1
380	-100	20	3	21
381	-35	20	3	8
382	350	21	4	34
383	850	23	5	33
384	-60	23	3	13
385	-125	23	3	26
386	-30	22	3	7
387	-80	22	3	17
388	-35	22	3	8
389	-120	22	3	25
390	790	24	5	45
391	-90	23	3	19
392	-20	23	3	5
393	-45	23	3	10
394	-25	23	3	6
395	0	23	3	1
396	260	23	4	50
397	-15	23	3	4
398	-10	23	3	3
399	-110	23	3	23
400	-45	23	3	10
401	465	24	4	9
402	-65	24	3	14
403	0	24	3	1
404	-55	23	3	12
405	-10	23	3	3
406	-40	23	3	9
407	-20	23	3	5
408	-635	21	3	128
409	-10	21	3	3
410	-160	21	3	33
411	-425	20	3	86
412	-5	20	3	2
413	75	20	4	87
414	-50	20	3	11
415	-15	20	3	4
416	295	20	4	43
417	-45	20	3	10
418	-275	19	3	56
419	340	20	4	34
420	-545	19	3	110
421	460	20	4	10
422	1305	23	6	43
423	-60	23	3	13
424	-195	22	3	40
425	-25	22	3	6
426	0	22	3	1
427	410	23	4	20
428	-120	23	3	25
429	-60	22	3	13
430	250	23	4	52
431	-105	23	3	22
432	-10	23	3	3
433	-60	22	3	13
434	-85	22	3	18
435	-900	20	2	82
436	-25	20	3	6
437	-145	20	3	30
438	-240	19	3	49
439	0	19	3	1
440	-180	18	3	37
441	875	20	5	28
442	-90	20	3	19
443	-115	20	3	24
444	-805	18	3	162
445	15	18	4	99
446	-410	17	3	83
447	-165	17	3	34
448	-1095	14	2	121
449	0	14	3	1
450	-5	14	3	2
451	0	14	3	1
452	-20	14	3	5
453	-70	14	3	15
454	-15	14	3	4
455	-70	14	3	15
456	-5	13	3	2
457	90	14	4	84
458	-5	14	3	2
459	1190	16	6	68
460	0	16	3	1
461	-5	16	3	2
462	-20	16	3	5
463	-60	16	3	13
464	490	17	4	4
465	0	17	3	1
466	-110	17	3	23
467	840	18	5	35
468	400	19	4	22
469	-75	19	3	16
470	-160	19	3	33
471	300	19	4	42
472	-235	19	3	48
473	-90	18	3	19
474	390	19	4	24
475	-105	19	3	22
476	590	20	5	85
477	-945	18	3	190
478	-100	18	3	21
479	-90	18	3	19
480	-165	17	3	34
481	-215	17	3	44
482	-1035	15	2	109
483	-775	13	3	156
484	-530	12	3	107
485	-390	11	3	79
486	915	13	5	20
487	-15	13	3	4
488	-45	13	3	10
489	-10	13	3	3
490	300	13	4	42
491	-50	13	3	11
492	-220	13	3	45
493	-625	11	3	126
494	-90	11	3	19
495	-270	11	3	55
496	-40	10	3	9
497	-25	10	3	6
498	485	11	4	5
499	-95	11	3	20
500	365	12	4	29
501	-195	11	3	40
502	-65	11	3	14
503	-255	11	3	52
504	-315	10	3	64
505	-180	10	3	37
506	390	10	4	24
507	565	11	5	90
508	265	12	4	49
509	355	13	4	31
510	-25	13	3	6
511	-450	12	3	91
512	-10	12	3	3
513	-25	12	3	6
514	-75	11	3	16
515	-15	11	3	4
516	845	13	5	34
517	-80	13	4	118
518	-85	13	3	18
519	-95	12	3	20
520	-70	12	3	15
521	295	13	4	43
522	710	14	5	61
523	375	15	4	27
524	-270	14	3	55
525	25	14	4	97
526	400	15	4	22
527	110	15	4	80
528	180	15	4	66
529	405	16	4	21
530	75	16	4	87
531	-10	16	3	3
532	-855	15	3	172
533	-690	13	3	139
534	-70	13	3	15
535	-300	13	3	61
536	0	13	3	1
537	-740	11	3	149
538	-30	11	3	7
539	410	12	4	20
540	-15	12	3	4
541	-95	12	3	20
542	695	13	5	64
543	450	14	4	12
544	-80	13	3	17
545	-325	13	3	66
546	-125	13	3	26
547	295	13	4	43
548	905	15	5	22
549	420	15	4	18
550	445	16	5	114
551	-45	16	3	10
552	-145	16	3	30
553	-90	16	3	19
554	-600	15	3	121
555	-110	14	3	23
556	-45	14	3	10
557	-10	14	3	3
558	-880	13	3	177
559	500	13	5	103
560	-45	13	3	10
561	135	14	4	75
562	185	14	4	65
563	325	14	4	37
564	-315	14	3	64
565	-155	14	3	32
566	755	15	5	52
567	-55	15	3	12
568	-110	14	3	25
569	-40	14	3	9
570	-95	14	3	20
571	-5	14	3	2
572	-100	14	3	23
573	-1030	12	3	207
574	-345	12	3	70
575	-110	11	3	23
576	150	12	4	72
577	-265	11	3	54
578	-20	11	3	5
579	-1365	9	3	274
580	135	9	4	75
581	-750	8	3	151
582	-1265	5	2	155
583	-120	5	3	25
584	0	5	3	1
585	380	6	4	26
586	335	6	4	35
587	375	7	4	27
588	-50	7	3	11
589	-45	7	3	10
590	-590	6	2	20
591	430	6	4	16
592	-135	6	3	28
593	-130	6	3	27
594	-5	6	3	2
595	-120	6	3	25
596	1385	8	6	27
597	-20	8	3	5
598	-5	8	3	2
599	-95	8	3	20
600	360	8	4	30
601	-75	8	3	16
602	-45	8	3	10
603	-80	8	3	17
604	-595	7	3	120
605	-60	7	3	13
606	-90	7	3	19
607	1320	9	6	40
608	420	10	4	18
609	300	10	4	42
610	945	12	5	14
611	440	12	4	14
612	885	14	5	26
613	440	14	4	14
614	-10	14	3	3
615	-50	14	3	11
616	-35	14	3	8
617	-15	14	3	4
618	-70	14	3	15
619	-50	14	3	11
620	-185	14	3	38
621	-385	13	4	179
622	-270	12	3	55
623	-245	12	4	151
624	-35	12	3	8
625	-45	12	3	10
626	-120	12	3	25
627	255	12	4	51
628	480	13	4	6
629	-1075	11	4	317
630	-70	11	3	15
631	10	11	4	100
632	430	12	4	16
633	-85	11	3	18
634	480	12	4	6
635	890	14	5	25
636	-80	13	3	17
637	-240	13	3	49
638	-20	13	3	5
639	430	14	4	16
640	-25	14	3	6
641	-45	13	3	10
642	365	14	4	29
643	-5	14	3	2
644	210	14	4	60
645	1400	16	6	24
646	-15	16	3	4
647	-95	16	3	20
648	-55	16	3	12
649	395	17	4	23
650	-40	17	3	9
651	470	17	4	8
652	485	18	4	5
653	-5	18	3	2
654	-25	18	3	6
655	430	19	4	16
656	-530	18	3	107
657	465	18	4	9
658	-150	18	3	31
659	330	19	4	36
660	-5	19	4	103
661	-215	18	3	44
662	-360	18	3	73
663	290	18	4	44
664	275	18	4	47
665	-5	18	3	2
666	-15	18	3	4
667	385	19	4	25
668	-30	19	3	7
669	-115	19	3	24
670	-75	18	3	16
671	370	19	4	28
672	-55	19	3	12
673	-10	19	3	3
674	-225	19	3	46
675	395	19	4	23
676	-90	19	3	19
677	2425	22	8	21
678	-75	22	3	16
679	-55	22	3	12
680	-50	22	3	11
681	-110	22	3	23
682	-155	22	3	32
683	-85	21	3	18
684	-20	21	3	5
685	930	23	5	17
686	960	24	5	11
687	420	25	4	18
688	425	25	4	17
689	-45	25	3	10
690	-75	25	3	16
691	-40	25	3	9
692	430	25	4	16
693	-55	25	3	12
694	-870	24	3	175
695	-250	24	3	51
696	-995	22	5	402
697	180	22	4	66
698	-120	22	3	25
699	-10	22	3	3
700	25	22	4	97
701	-4660	16	3	933
702	-905	14	3	182
703	365	15	4	29
704	-485	14	3	98
705	245	14	4	53
706	-45	14	3	10
707	325	15	4	37
708	-105	15	3	22
709	905	16	5	22
710	1165	17	6	71
711	440	18	4	14
712	425	19	4	17
713	-30	18	3	9
714	910	20	5	21
715	-45	20	3	10
716	-25	20	3	6
717	-20	20	3	5
718	950	21	5	13
719	435	21	4	15
720	940	23	5	15
721	-25	23	3	6
722	-10	23	3	3
723	-25	22	3	6
724	-15	22	3	4
725	415	23	4	19
726	-60	23	3	15
727	430	23	4	16
728	445	24	4	13
729	-20	24	3	5
730	-40	24	3	9
731	-610	23	2	24
732	430	24	4	16
733	1405	25	6	23
734	-95	25	3	20
735	-2110	22	3	423
736	360	23	4	30
737	-25	23	3	6
738	-75	23	3	16
739	110	23	4	80
740	-225	22	3	46
741	-220	22	3	45
742	-1595	20	3	320
743	-360	19	6	376
744	875	21	5	28
745	-1825	18	4	467
746	880	19	5	27
747	460	20	4	10
748	-15	20	3	4
749	395	20	4	23
750	-70	20	3	15
751	380	21	4	26
752	380	21	4	26
753	460	22	4	10
754	-40	22	3	9
755	350	22	5	133
756	-845	21	3	170
757	-785	20	3	158
758	-1125	18	2	127
759	360	19	4	30
760	1400	21	6	24
761	-80	20	3	17
762	-60	20	3	13
763	435	21	4	15
764	-60	21	3	13
765	-65	21	3	14
766	-20	21	3	5
767	-170	20	3	35
768	945	22	5	14
769	-40	21	3	9
770	-90	21	3	19
771	-40	21	3	9
772	-2725	18	3	546
773	75	18	4	87
774	-1535	16	3	308
775	-2030	13	3	407
776	235	13	4	55
777	-35	13	3	8
778	950	15	5	13
779	420	15	4	18
780	-25	15	3	6
781	-5	15	3	2
782	1390	17	6	26
783	910	18	5	21
784	615	19	5	80
785	-2515	15	3	504
786	-265	15	3	54
787	235	15	4	55
788	420	16	4	18
789	-1915	13	4	485
790	-2580	10	3	517
791	-615	9	3	124
792	-15	9	3	4
793	-50	9	3	11
794	-70	9	3	15
795	-85	9	3	18
796	-2015	6	2	305
797	-1270	5	4	356
798	-65	5	3	14
799	-3170	1	4	736
